iter	Logloss
1514	0.1017001042
1515	0.1016869447
1516	0.1016645644
1517	0.1016400789
1518	0.101630288
1519	0.1016128243
1520	0.1016012466
1521	0.101582749
1522	0.101572158
1523	0.101560111
1524	0.1015441598
1525	0.1015339516
1526	0.1015213237
1527	0.1014994043
1528	0.1014771283
1529	0.1014621765
1530	0.1014402097
1531	0.1014296084
1532	0.1014231617
1533	0.1014062927
1534	0.1013896846
1535	0.1013704881
1536	0.1013551874
1537	0.1013358857
1538	0.1013237373
1539	0.1013036785
1540	0.1012791717
1541	0.1012593903
1542	0.1012426366
1543	0.1012213593
1544	0.1012053397
1545	0.1011935626
1546	0.1011777885
1547	0.1011643629
1548	0.101146764
1549	0.1011291902
1550	0.101109244
1551	0.1010945453
1552	0.1010868631
1553	0.1010581329
1554	0.1010415993
1555	0.1010297757
1556	0.1010120718
1557	0.1010050808
1558	0.1009850618
1559	0.1009720445
1560	0.1009560348
1561	0.1009279335
1562	0.1009178387
1563	0.1009029088
1564	0.1008915058
1565	0.1008751911
1566	0.1008663167
1567	0.1008467591
1568	0.1008325233
1569	0.1008207298
1570	0.1007977618
1571	0.1007796894
1572	0.1007638839
1573	0.100748955
1574	0.1007185821
1575	0.1007024636
1576	0.1006870506
1577	0.1006717914
1578	0.1006543242
1579	0.1006337912
1580	0.1006193254
1581	0.1005919557
1582	0.1005706834
1583	0.1005557735
1584	0.1005489079
1585	0.1005350657
1586	0.1005239761
1587	0.1005074136
1588	0.1004900179
1589	0.100474705
1590	0.1004525514
1591	0.1004334761
1592	0.1004067834
1593	0.100398062
1594	0.1003854682
1595	0.1003707227
1596	0.1003536128
1597	0.1003368843
1598	0.1003216409
1599	0.1003106434
1600	0.1002967435
1601	0.1002822548
1602	0.1002619758
1603	0.1002385694
1604	0.1002228052
1605	0.100212454
1606	0.1001926905
1607	0.1001785795
1608	0.1001602335
1609	0.1001458043
1610	0.1001308554
1611	0.100111272
1612	0.1000964731
1613	0.1000805638
1614	0.1000663467
1615	0.1000556847
1616	0.1000297426
1617	0.1000138311
1618	0.09999706149
1619	0.09998114617
1620	0.0999629626
1621	0.09994703712
1622	0.09992675081
1623	0.09991225796
1624	0.09989585539
1625	0.09989181913
1626	0.09988517269
1627	0.09987004795
1628	0.09985566994
1629	0.09983726224
1630	0.09981825224
1631	0.09980608644
1632	0.09979216648
1633	0.09977558374
1634	0.09976941166
1635	0.09975896695
1636	0.09973928875
1637	0.09972948788
1638	0.09971742787
1639	0.09970263515
1640	0.09968737573
1641	0.09966925487
1642	0.09965165533
1643	0.09963609951
1644	0.09962041573
1645	0.09960940123
1646	0.09959535447
1647	0.09957750266
1648	0.09955968174
1649	0.09954209442
1650	0.09952774647
1651	0.09950930193
1652	0.09949850107
1653	0.09948418672
1654	0.09946802429
1655	0.09945355267
1656	0.09942834521
1657	0.09941444128
1658	0.09939859514
1659	0.09938114555
1660	0.0993692193
1661	0.09936026095
1662	0.09934806725
1663	0.09933389287
1664	0.09932368887
1665	0.09931415756
1666	0.09929697988
1667	0.09927235491
1668	0.09925619554
1669	0.09924625029
1670	0.09922964096
1671	0.09921203134
1672	0.09919601823
1673	0.09918208763
1674	0.09916222229
1675	0.09914661088
1676	0.09913222312
1677	0.09911420319
1678	0.09910053747
1679	0.09907649512
1680	0.09906012918
1681	0.09904845933
1682	0.09903698009
1683	0.09902844457
1684	0.09901486282
1685	0.09899997574
1686	0.09898591235
1687	0.09896890916
1688	0.09894526856
1689	0.09892466552
1690	0.0989070844
1691	0.0988933757
1692	0.09887873429
1693	0.09886423918
1694	0.09884826328
1695	0.09883670426
1696	0.09882662436
1697	0.09881148216
1698	0.09878935345
1699	0.09877801116
1700	0.09876581391
1701	0.09875182703
1702	0.09874046769
1703	0.09872144952
1704	0.09870805717
1705	0.09868501996
1706	0.09866845543
1707	0.09865869845
1708	0.09864922999
1709	0.09862558505
1710	0.09860592681
1711	0.09859351345
1712	0.09858395381
1713	0.09857095544
1714	0.09855726861
1715	0.09854793402
1716	0.09852794275
1717	0.0985118059
1718	0.09849063106
1719	0.09847759339
1720	0.09846839169
1721	0.09846175042
1722	0.09844896936
1723	0.09843788789
1724	0.0984252001
1725	0.0984119386
1726	0.09838657303
1727	0.09836827673
1728	0.09835535877
1729	0.09834127496
1730	0.09832629097
1731	0.09831265707
1732	0.09830704097
1733	0.09830020664
1734	0.09827992164
1735	0.09825122195
1736	0.09824174046
1737	0.09822793233
1738	0.0982128175
1739	0.09819759942
1740	0.09818644139
1741	0.09817764221
1742	0.09816183384
1743	0.09814623576
1744	0.0981365191
1745	0.09811450431
1746	0.09809968302
1747	0.09808145197
1748	0.09807050536
1749	0.09805396231
1750	0.09803552225
1751	0.09802251351
1752	0.09800315461
1753	0.09799640001
1754	0.09798205997
1755	0.09796490108
1756	0.09794655244
1757	0.09793318547
1758	0.09791616617
1759	0.09789652475
1760	0.09787736859
1761	0.09785858672
1762	0.09783988552
1763	0.0978303674
1764	0.0978135553
1765	0.09780295325
1766	0.097785526
1767	0.09776902753
1768	0.09774768412
1769	0.09772616102
1770	0.09771326032
1771	0.09769893419
1772	0.09768507936
1773	0.09766635719
1774	0.09765318525
1775	0.09764654335
1776	0.09763406399
1777	0.09762169111
1778	0.09760061112
1779	0.0975785239
1780	0.09756946106
1781	0.09755880269
1782	0.09754815845
1783	0.09754015007
1784	0.09752752679
1785	0.09751372343
1786	0.09749945059
1787	0.09748037887
1788	0.09746770612
1789	0.0974436092
1790	0.09742167103
1791	0.09740883135
1792	0.09739997015
1793	0.09738777346
1794	0.09737973201
1795	0.09737331711
1796	0.09736638067
1797	0.09734285562
1798	0.09733605303
1799	0.09732204842
1800	0.09730471465
1801	0.09729588272
1802	0.0972851623
1803	0.09726505179
1804	0.09725379669
1805	0.09723690298
1806	0.0972244158
1807	0.09720582774
1808	0.09719478166
1809	0.0971814234
1810	0.09716884206
1811	0.09715389156
1812	0.09713486784
1813	0.09712349355
1814	0.0971059281
1815	0.09708555556
1816	0.09706497126
1817	0.09705708932
1818	0.09704171555
1819	0.09702868354
1820	0.09701753385
1821	0.09700724975
1822	0.09698948402
1823	0.09697169284
1824	0.09695533934
1825	0.09693902866
1826	0.09692986002
1827	0.09691384313
1828	0.09690375646
1829	0.09688905133
1830	0.09687161272
1831	0.09684387173
1832	0.09682659873
1833	0.09681507954
1834	0.09678850629
1835	0.09677951065
1836	0.09676443165
1837	0.09674455364
1838	0.09673448311
1839	0.09672254527
1840	0.09671377624
1841	0.09670322997
1842	0.09668601
1843	0.09667755228
1844	0.09665347563
1845	0.09663306729
1846	0.09661959881
1847	0.09660793101
1848	0.09660023792
1849	0.09658745854
1850	0.09657285871
1851	0.09656248881
1852	0.09654509438
1853	0.09653064886
1854	0.09652308329
1855	0.09650752028
1856	0.09648811482
1857	0.09647833014
1858	0.09647078901
1859	0.09645678378
1860	0.09643963092
1861	0.09643063644
1862	0.09641861154
1863	0.0964084874
1864	0.09639118354
1865	0.09637629971
1866	0.09636325276
1867	0.09635061597
1868	0.09633938831
1869	0.0963166375
1870	0.09630345207
1871	0.09629113705
1872	0.09627938198
1873	0.09626676158
1874	0.09624838769
1875	0.09624096221
1876	0.09622419863
1877	0.09620648229
1878	0.09619821038
1879	0.09617763537
1880	0.09616192831
1881	0.09614956027
1882	0.09613732331
1883	0.0961118871
1884	0.09610098407
1885	0.09607882866
1886	0.09605954204
1887	0.0960527346
1888	0.09604175681
1889	0.09603021227
1890	0.09601995181
1891	0.09601471439
1892	0.09600274833
1893	0.09598456998
1894	0.09597791182
1895	0.09596395132
1896	0.09595182848
1897	0.09593252821
1898	0.09591543639
1899	0.09590303967
1900	0.0958965404
1901	0.09587874997
1902	0.09586746278
1903	0.09584963162
1904	0.0958324754
1905	0.09581515614
1906	0.09580325971
1907	0.09579278762
1908	0.09576739696
1909	0.09576327734
1910	0.09574551304
1911	0.09573308387
1912	0.09571945062
1913	0.09570779416
1914	0.09568864922
1915	0.09567612665
1916	0.09566147431
1917	0.09564962909
1918	0.09563793537
1919	0.09561442815
1920	0.09558799326
1921	0.09557808871
1922	0.09557016492
1923	0.09555203589
1924	0.09553820069
1925	0.09552486704
1926	0.09550896152
1927	0.09549958404
1928	0.09548185258
1929	0.09547264875
1930	0.0954578469
1931	0.09543811582
1932	0.09542858432
1933	0.09542137542
1934	0.09541203959
1935	0.0953857179
1936	0.09536313418
1937	0.09535400674
1938	0.09534483395
1939	0.09532834849
1940	0.09530260528
1941	0.09527967192
1942	0.09524576446
1943	0.09523063385
1944	0.09522048719
1945	0.09521332396
1946	0.09519411899
1947	0.095183613
1948	0.0951504638
1949	0.09512398673
1950	0.09510853789
1951	0.09509426255
1952	0.09508261856
1953	0.0950713593
1954	0.09506068653
1955	0.09504776264
1956	0.09503842533
1957	0.09502730484
1958	0.09502043132
1959	0.09499452864
1960	0.09498087066
1961	0.09495867195
1962	0.09492637272
1963	0.09490500114
1964	0.09488755886
1965	0.09486863338
1966	0.09485495956
1967	0.09484861417
1968	0.09483003257
1969	0.09481178884
1970	0.09478864429
1971	0.09477050553
1972	0.09474797755
1973	0.09472998895
1974	0.09471603396
1975	0.09469837987
1976	0.09467564638
1977	0.09465997528
1978	0.09462739806
1979	0.0946137183
1980	0.0946067085
1981	0.09458570289
1982	0.09456370095
1983	0.09454446017
1984	0.09452697494
1985	0.09450703718
1986	0.09449617333
1987	0.09448399726
1988	0.09445222161
1989	0.09443402143
1990	0.09442378842
1991	0.09439262963
1992	0.0943819692
1993	0.09436997947
1994	0.09435912866
1995	0.0943435297
1996	0.09433780163
1997	0.09431908618
1998	0.09430270725
1999	0.09428558772
2000	0.09427627791
2001	0.09425913815
2002	0.0942426201
2003	0.09421489253
2004	0.09419451464
2005	0.09418783524
2006	0.09417499249
2007	0.09415833022
2008	0.09413888246
2009	0.09412036734
2010	0.09409902327
2011	0.09408015163
2012	0.09406135844
2013	0.0940436546
2014	0.09402273069
2015	0.09400761206
2016	0.09399322133
2017	0.09397806667
2018	0.09396126551
2019	0.09394208394
2020	0.09393195916
2021	0.09391534307
2022	0.09388467324
2023	0.09387005942
2024	0.0938548201
2025	0.09383877214
2026	0.09382232596
2027	0.09381845123
2028	0.09379125804
2029	0.09377805819
2030	0.09376555486
2031	0.09375998823
2032	0.09374584553
2033	0.09373047937
2034	0.09371793578
2035	0.09370672631
2036	0.09369464103
2037	0.09367429325
2038	0.0936673141
2039	0.09365340234
2040	0.09363798489
2041	0.09362191793
2042	0.09361279756
2043	0.09359953898
2044	0.09358479583
2045	0.09357349436
2046	0.0935586083
2047	0.09354474323
2048	0.09352790115
2049	0.09351782792
2050	0.09349374782
2051	0.09348006246
2052	0.09345848719
2053	0.09345143794
2054	0.09343122282
2055	0.09342097382
2056	0.0934059484
2057	0.09338946747
2058	0.09337538703
2059	0.09336234214
2060	0.09335165406
2061	0.09333369109
2062	0.09332653961
2063	0.09332096931
2064	0.09330251087
2065	0.09328781411
2066	0.09326992049
2067	0.09325861621
2068	0.09324820141
2069	0.09322718264
2070	0.09320913956
2071	0.09318513247
2072	0.09316730525
2073	0.09314974069
2074	0.09313389718
2075	0.09311015972
2076	0.09309095499
2077	0.0930743604
2078	0.09306035103
2079	0.09304676972
2080	0.09303910333
2081	0.09301805632
2082	0.09300083643
2083	0.0929905693
2084	0.09298012163
2085	0.09296995383
2086	0.09295270015
2087	0.09294299851
2088	0.09292743466
2089	0.09291177122
2090	0.09289428755
2091	0.09287728191
2092	0.09286368493
2093	0.09285776677
2094	0.09284799887
2095	0.09283097142
2096	0.09282101336
2097	0.09281840834
2098	0.0927980461
2099	0.09278700422
2100	0.09276786727
2101	0.09276530434
2102	0.0927463514
2103	0.09273177836
2104	0.09271823116
2105	0.09270825356
2106	0.09269284848
2107	0.09267633791
2108	0.09267292975
2109	0.0926502928
2110	0.09263615974
2111	0.09261996342
2112	0.0926063239
2113	0.09259201395
2114	0.09257137179
2115	0.09255814906
2116	0.09254478287
2117	0.0925263459
2118	0.09251616265
2119	0.0924952754
2120	0.09248323561
2121	0.09247394985
2122	0.09245655193
2123	0.0924478633
2124	0.09243143573
2125	0.09241403379
2126	0.0923899504
2127	0.09237411957
2128	0.09236393301
2129	0.09234932926
2130	0.09233267361
2131	0.09232194899
2132	0.09230802663
2133	0.09229371697
2134	0.09227052004
2135	0.09225990182
2136	0.09224506143
2137	0.09223373105
2138	0.09222059258
2139	0.09221208245
2140	0.09218939235
2141	0.09218200854
2142	0.09217430089
2143	0.09216459332
2144	0.09215305446
2145	0.09214206799
2146	0.09212545659
2147	0.09210751309
2148	0.09209369209
2149	0.09207958125
2150	0.09206595021
2151	0.09204966158
2152	0.09203594229
2153	0.09201978005
2154	0.09200537883
2155	0.09199142423
2156	0.09196847668
2157	0.09195112868
2158	0.09194570102
2159	0.09193011977
2160	0.09192656993
2161	0.09191808375
2162	0.09190679459
2163	0.09189312306
2164	0.09187619151
2165	0.09185938859
2166	0.09184161011
2167	0.09182567283
2168	0.09181495556
2169	0.09179512194
2170	0.09178678316
2171	0.09177235275
2172	0.09176885853
2173	0.0917513963
2174	0.09174346065
2175	0.09173747945
2176	0.09172256375
2177	0.09170630515
2178	0.09169002206
2179	0.09168264498
2180	0.09165994147
2181	0.09164284258
2182	0.09162328663
2183	0.09161160689
2184	0.09160628985
2185	0.09158057952
2186	0.09156541099
2187	0.09155628141
2188	0.09154813834
2189	0.09153446699
2190	0.09151942814
2191	0.09150380069
2192	0.0914866783
2193	0.09147840378
2194	0.09145909863
2195	0.0914494648
2196	0.09142968696
2197	0.09141853679
2198	0.09140271903
2199	0.09138984765
2200	0.09137412245
2201	0.09136015617
2202	0.09134618985
2203	0.09133079722
2204	0.09131774471
2205	0.09130514092
2206	0.09129954263
2207	0.09129385536
2208	0.09127459069
2209	0.09126395637
2210	0.09124803986
2211	0.09122766891
2212	0.09121264671
2213	0.09120135447
2214	0.0911769526
2215	0.09116034076
2216	0.09113883448
2217	0.09112476972
2218	0.09110945091
2219	0.09108726788
2220	0.09108495491
2221	0.09107270331
2222	0.09106707138
2223	0.09104837821
2224	0.09103091549
2225	0.09102082716
2226	0.09099687367
2227	0.09098502954
2228	0.09097110058
2229	0.09095933405
2230	0.09095129623
2231	0.09093571143
2232	0.09091946937
2233	0.09089957335
2234	0.09088518245
2235	0.09087599529
2236	0.09086689672
2237	0.09085150045
2238	0.090832904
2239	0.09081790173
2240	0.09079361917
2241	0.09078035118
2242	0.0907615196
2243	0.0907542269
2244	0.09073976741
2245	0.09071790979
2246	0.09070167026
2247	0.09068691224
2248	0.09067161184
2249	0.09066266369
2250	0.09065423188
2251	0.09064594586
2252	0.09062103379
2253	0.09060935344
2254	0.09059290931
2255	0.09057518731
2256	0.09056565035
2257	0.0905444641
2258	0.0905327361
2259	0.09052364279
2260	0.0905122408
2261	0.0904927857
2262	0.09048771351
2263	0.09047781083
2264	0.0904640639
2265	0.0904491759
2266	0.09042361186
2267	0.09040899596
2268	0.09039242121
2269	0.09037665567
2270	0.09035742723
2271	0.09034647214
2272	0.09033029185
2273	0.09031239332
2274	0.09030953099
2275	0.09029470635
2276	0.09028414832
2277	0.09027319904
2278	0.09025714484
2279	0.09024005292
2280	0.0902212218
2281	0.09020281039
2282	0.09018671286
2283	0.09018446358
2284	0.09016886186
2285	0.09014782935
2286	0.0901303447
2287	0.09012173102
2288	0.09011095603
2289	0.09010005449
2290	0.0900856057
2291	0.09007614825
2292	0.09006403882
2293	0.0900518552
2294	0.09003634292
2295	0.09001882332
2296	0.09000015449
2297	0.08998951364
2298	0.08998175785
2299	0.08996645968
2300	0.08995074243
2301	0.08993324613
2302	0.08992133857
2303	0.08991428175
2304	0.08990390463
2305	0.08988515901
2306	0.08987079107
2307	0.08985605439
2308	0.08983482364
2309	0.08981977864
2310	0.08980368075
2311	0.08979706922
2312	0.08978924459
2313	0.08977479849
2314	0.08976353803
2315	0.08974657798
2316	0.08973623231
2317	0.08971998828
2318	0.08970334676
2319	0.08969744222
2320	0.08968736844
2321	0.08967485153
2322	0.08965511805
2323	0.08964407438
2324	0.08963537128
2325	0.08962605371
2326	0.08960776091
2327	0.08958667244
2328	0.0895704525
2329	0.08955413954
2330	0.08954766508
2331	0.08953336177
2332	0.08951448847
2333	0.08949448841
2334	0.08947977217
2335	0.08946638101
2336	0.08945227545
2337	0.08944154856
2338	0.08942440886
2339	0.08940285097
2340	0.08938864368
2341	0.08938237537
2342	0.08936608274
2343	0.08935332273
2344	0.08934055252
2345	0.08931817323
2346	0.08930963226
2347	0.08929030761
2348	0.08927522845
2349	0.08926899229
2350	0.08925208135
2351	0.08923725421
2352	0.08923050726
2353	0.08922281563
2354	0.08920583468
2355	0.08918770652
2356	0.08917715277
2357	0.08916875809
2358	0.08915788689
2359	0.08914133764
2360	0.08912581818
2361	0.08911585412
2362	0.08910786929
2363	0.08909263926
2364	0.08907973946
2365	0.0890701737
2366	0.08906381498
2367	0.08904372553
2368	0.08903540709
2369	0.08902045473
2370	0.08900607708
2371	0.08899548398
2372	0.08898615415
2373	0.0889757174
2374	0.08896793431
2375	0.08895870418
2376	0.08894957026
2377	0.08894122062
2378	0.08892645804
2379	0.08890872716
2380	0.088894215
2381	0.08887739718
2382	0.08886850485
2383	0.08885607532
2384	0.08884085644
2385	0.08882865793
2386	0.0888124625
2387	0.08879671891
2388	0.08877981787
2389	0.08876931573
2390	0.08876118669
2391	0.088744249
2392	0.08872471022
2393	0.08871095095
2394	0.08870152417
2395	0.08869750979
2396	0.08868030857
2397	0.08867415818
2398	0.08866114536
2399	0.08864955955
2400	0.08862705837
2401	0.08861721566
2402	0.08861087411
2403	0.08859440341
2404	0.08858017488
2405	0.08856757223
2406	0.0885536025
2407	0.08853472842
2408	0.08852509509
2409	0.0885054357
2410	0.08849180739
2411	0.08848393274
2412	0.0884752028
2413	0.0884552518
2414	0.08844629972
2415	0.08842694715
2416	0.08841796088
2417	0.08840740236
2418	0.08839123357
2419	0.08838003231
2420	0.0883755914
2421	0.08835749947
2422	0.08835148534
2423	0.08833466434
2424	0.08832034185
2425	0.08830687256
2426	0.08828805984
2427	0.08828016045
2428	0.08826167805
2429	0.08824213873
2430	0.08823115359
2431	0.08822527615
2432	0.0882139259
2433	0.0881946035
2434	0.08818232611
2435	0.08817097424
2436	0.08816372362
2437	0.08815016947
2438	0.08813485745
2439	0.08812084437
2440	0.08810567282
2441	0.08808873207
2442	0.088071271
2443	0.08805492824
2444	0.08803944563
2445	0.0880236018
2446	0.08800960526
2447	0.08799952265
2448	0.08798796634
2449	0.08796897971
2450	0.08795293799
2451	0.0879410527
2452	0.08792995748
2453	0.08791870787
2454	0.0879134823
2455	0.08790477359
2456	0.08789030657
2457	0.08787311847
2458	0.08785828239
2459	0.08784391386
2460	0.08783251416
2461	0.08782422319
2462	0.08780934649
2463	0.08778764661
2464	0.08777697426
2465	0.08775619833
2466	0.08774877365
2467	0.08774266288
2468	0.08772960094
2469	0.08771415926
2470	0.08769848401
2471	0.08768678235
2472	0.0876626263
2473	0.08765567456
2474	0.08763933958
2475	0.08761567595
2476	0.08760075241
2477	0.08758918345
2478	0.08756943972
2479	0.08755454424
2480	0.08754607362
2481	0.08752601773
2482	0.08751854515
2483	0.08750129195
2484	0.08748770969
2485	0.08748117857
2486	0.08746994434
2487	0.08745768488
2488	0.08744522935
2489	0.08743455869
2490	0.08741825068
2491	0.08740326518
2492	0.08739479674
2493	0.08738257924
2494	0.08737054446
2495	0.08735976121
2496	0.08735459122
2497	0.08734559123
2498	0.08733272141
2499	0.08732212309
2500	0.08731338658
2501	0.08729975052
2502	0.08728805401
2503	0.08727087112
2504	0.08725175778
2505	0.08723806003
2506	0.08722532942
2507	0.08721099067
2508	0.08720169163
2509	0.08718679908
2510	0.08717245706
2511	0.08715642097
2512	0.08713997136
2513	0.087131604
2514	0.08711589405
2515	0.08710105963
2516	0.08709345063
2517	0.08708242382
2518	0.08707583188
2519	0.08706116032
2520	0.0870486411
2521	0.08703673804
2522	0.08702712451
2523	0.08701612157
2524	0.08700320171
2525	0.08699183825
2526	0.08698065777
2527	0.08696834535
2528	0.08696010604
2529	0.0869463085
2530	0.08693296428
2531	0.08691961777
2532	0.08690527801
2533	0.08689198
2534	0.08687742723
2535	0.08685515011
2536	0.0868463763
2537	0.08683243326
2538	0.08681967101
2539	0.08680530839
2540	0.0867991498
2541	0.08679193509
2542	0.08677946946
2543	0.08676523135
2544	0.0867543786
2545	0.08674681748
2546	0.08673163651
2547	0.08672517832
2548	0.08671040124
2549	0.08669836414
2550	0.08669638134
2551	0.08668446885
2552	0.08667086722
2553	0.08665385592
2554	0.08663643286
2555	0.08662434332
2556	0.08661309043
2557	0.0865992112
2558	0.08659352038
2559	0.0865775815
2560	0.08656664936
2561	0.08655179705
2562	0.08653953858
2563	0.08653097123
2564	0.08652374816
2565	0.086513406
2566	0.08650536042
2567	0.08649346125
2568	0.08648373402
2569	0.08647744619
2570	0.08646421559
2571	0.0864525511
2572	0.08644394786
2573	0.08643319498
2574	0.08642215677
2575	0.08640499883
2576	0.08639948378
2577	0.08639159046
2578	0.08638062575
2579	0.08636995542
2580	0.08635451057
2581	0.08634517153
2582	0.08633494366
2583	0.08632866048
2584	0.08630780699
2585	0.0862940579
2586	0.08628651907
2587	0.08627509773
2588	0.08626584493
2589	0.08624887933
2590	0.0862366859
2591	0.08622525508
2592	0.08621145356
2593	0.08619849291
2594	0.08618743464
2595	0.08616897642
2596	0.08615768992
2597	0.08614483534
2598	0.08613422121
2599	0.08612339489
2600	0.08611778489
2601	0.08610225715
2602	0.08608656172
2603	0.08608041098
2604	0.08606870228
2605	0.08605454556
2606	0.08604167785
2607	0.08602125743
2608	0.08601516691
2609	0.08600865877
2610	0.08600028471
2611	0.08598936952
2612	0.08597905938
2613	0.08597171409
2614	0.08596256274
2615	0.08595143604
2616	0.08593980208
2617	0.08592606952
2618	0.08592057755
2619	0.08590713986
2620	0.08588931049
2621	0.08588733797
2622	0.08587549516
2623	0.08586166265
2624	0.08585670675
2625	0.08584141431
2626	0.08582842687
2627	0.08580703743
2628	0.0858006383
2629	0.08578792252
2630	0.08578059173
2631	0.08576689253
2632	0.08575534075
2633	0.08574669819
2634	0.08573702613
2635	0.08572429267
2636	0.08571045188
2637	0.0856954203
2638	0.08568482579
2639	0.08566951093
2640	0.08564966844
2641	0.08563487109
2642	0.08562141939
2643	0.08560896352
2644	0.08559662342
2645	0.08558602909
2646	0.08557754931
2647	0.08555964393
2648	0.08554437025
2649	0.08553208181
2650	0.08552176452
2651	0.08551133798
2652	0.08550047483
2653	0.08548704063
2654	0.08548104258
2655	0.08546972374
2656	0.08545434198
2657	0.08545231774
2658	0.08544039338
2659	0.08542246863
2660	0.0854064029
2661	0.08539124464
2662	0.08537493541
2663	0.08536207215
2664	0.08535186547
2665	0.0853383925
2666	0.08532610948
2667	0.08531883272
2668	0.08530856598
2669	0.08530264619
2670	0.08529299706
2671	0.0852799931
2672	0.08527618258
2673	0.08526500253
2674	0.0852556422
2675	0.08524938741
2676	0.08523472102
2677	0.08522656244
2678	0.08521503282
2679	0.08520198463
2680	0.08518763412
2681	0.08517328902
2682	0.08516189113
2683	0.08514751419
2684	0.08513621521
2685	0.08513088457
2686	0.08512288636
2687	0.08511537409
2688	0.08509814493
2689	0.08508425503
2690	0.08506761311
2691	0.08505399261
2692	0.08503830771
2693	0.08503046766
2694	0.08502078139
2695	0.08500903594
2696	0.08499280796
2697	0.08498254515
2698	0.08497674983
2699	0.08495877505
2700	0.0849535315
2701	0.08494219995
2702	0.08493386317
2703	0.08492273907
2704	0.08491039221
2705	0.08489659853
2706	0.08488247677
2707	0.08486658749
2708	0.0848538832
2709	0.08483861494
2710	0.08483118402
2711	0.08483008735
2712	0.0848186116
2713	0.08481160104
2714	0.08480444079
2715	0.08479429696
2716	0.08478252734
2717	0.0847743365
2718	0.08475955609
2719	0.0847455691
2720	0.08472995536
2721	0.08471479204
2722	0.08470439463
2723	0.08469138258
2724	0.08468134549
2725	0.08466693163
2726	0.08465178404
2727	0.08464465337
2728	0.08462902337
2729	0.08461966367
2730	0.08460694791
2731	0.0845989472
2732	0.084589715
2733	0.08458463122
2734	0.08457767579
2735	0.08456582328
2736	0.084554461
2737	0.08454265764
2738	0.08453390338
2739	0.0845262335
2740	0.08452050388
2741	0.08450809861
2742	0.08449825621
2743	0.08448332121
2744	0.08446674577
2745	0.08445449284
2746	0.08444785649
2747	0.08443137653
2748	0.08441470897
2749	0.08440428043
2750	0.08439278136
2751	0.0843774125
2752	0.0843724555
2753	0.08436114146
2754	0.08435550108
2755	0.08434040419
2756	0.08432659334
2757	0.08431979888
2758	0.08431186322
2759	0.08430111104
2760	0.08429227063
2761	0.08428192975
2762	0.084274052
2763	0.08426103406
2764	0.08424994664
2765	0.08423616144
2766	0.08422821051
2767	0.08421631637
2768	0.08420915639
2769	0.08419417914
2770	0.08418163178
2771	0.0841679049
2772	0.08415472499
2773	0.08414128123
2774	0.08412480566
2775	0.08411674424
2776	0.08410453718
2777	0.08409814992
2778	0.08408470216
2779	0.08408013154
2780	0.08406218086
2781	0.08404874468
2782	0.08404379777
2783	0.0840348012
2784	0.08402512903
2785	0.08401564144
2786	0.08400675752
2787	0.08400122048
2788	0.08399244272
2789	0.08397917911
2790	0.08397265091
2791	0.08396354478
2792	0.08395438095
2793	0.08394508555
2794	0.08393123647
2795	0.08390961188
2796	0.08389511098
2797	0.08388334968
2798	0.08386433539
2799	0.08384822673
2800	0.08383370839
2801	0.08382271664
2802	0.08381517499
2803	0.08380419066
2804	0.08379935075
2805	0.08378823203
2806	0.08377512324
2807	0.08376061429
2808	0.08374919399
2809	0.08373628283
2810	0.08372761676
2811	0.08371878915
2812	0.08370894942
2813	0.08369815283
2814	0.08368339229
2815	0.08367721028
2816	0.08365983766
2817	0.08365756346
2818	0.08363784684
2819	0.08362906181
2820	0.08361698889
2821	0.08360102945
2822	0.08358700806
2823	0.08357565548
2824	0.08356954428
2825	0.08356257763
2826	0.08355486125
2827	0.08354086194
2828	0.08353092526
2829	0.08351868133
2830	0.08350459112
2831	0.08349052571
2832	0.08347670073
2833	0.08346341209
2834	0.08345449633
2835	0.08343985866
2836	0.08343227223
2837	0.08342113277
2838	0.0834153972
2839	0.08340104098
2840	0.08339085208
2841	0.08338262073
2842	0.08337504688
2843	0.08336060905
2844	0.08334816001
2845	0.08334008587
2846	0.08332491467
2847	0.08331463101
2848	0.08330592093
2849	0.08328907273
2850	0.08327831154
2851	0.08325751145
2852	0.08325049112
2853	0.08323839451
2854	0.08322873913
2855	0.08321688969
2856	0.0832061014
2857	0.08320388475
2858	0.08319747574
2859	0.08318858434
2860	0.08317615299
2861	0.08317016586
2862	0.08316234849
2863	0.08316009277
2864	0.08315204155
2865	0.08314527498
2866	0.08313333002
2867	0.08312313108
2868	0.08311848718
2869	0.08310884256
2870	0.08309887852
2871	0.08309105084
2872	0.0830771084
2873	0.08306969352
2874	0.08305751738
2875	0.08304584281
2876	0.0830358631
2877	0.08302088961
2878	0.08300788842
2879	0.08299513723
2880	0.08297944348
2881	0.08297098487
2882	0.08295743844
2883	0.08294615467
2884	0.08293608691
2885	0.08292163447
2886	0.08291529201
2887	0.08290432145
2888	0.08288985513
2889	0.08288021029
2890	0.08287318171
2891	0.08286089271
2892	0.08284982461
2893	0.08284114127
2894	0.08282082444
2895	0.08281059881
2896	0.08280483731
2897	0.08279495467
2898	0.08278419121
2899	0.08277146806
2900	0.08276453926
2901	0.08274464842
2902	0.08273896304
2903	0.08272853356
2904	0.08271310012
2905	0.08270173832
2906	0.08269327542
2907	0.08268167566
2908	0.08267114649
2909	0.08265957339
2910	0.08265236882
2911	0.08264053099
2912	0.0826346223
2913	0.08261955445
2914	0.08261245363
